,ITEM TYPE,ITEM CODE,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS
,,,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum
19226,WINE,380113,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19227,WINE,380377,2.5,5.0,3.75,7.5,0.0,0.0,0.0,0.0,0.0,0.17,0.085,0.17
19228,WINE,380687,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19229,WINE,380938,0.0,4.0,1.9,19.0,0.0,10.38,5.765,57.65,3.0,19.0,6.892,68.92
19230,WINE,381098,0.0,1.0,0.125,1.0,0.24,0.64,0.42125,3.37,0.0,1.0,0.49,3.92
19231,WINE,381217,0.0,0.0,0.0,0.0,0.08,0.5,0.1425,1.14,0.0,1.0,0.125,1.0
19232,WINE,381276,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19233,WINE,381365,0.0,1.0,0.625,5.0,0.0,0.16,0.060000000000000005,0.48000000000000004,0.0,0.0,0.0,0.0
19234,WINE,381519,3.0,4.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19235,WINE,381578,7.0,17.0,10.222222222222221,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19236,WINE,381713,0.0,15.0,4.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19237,WINE,381756,0.0,4.0,1.1111111111111112,10.0,0.0,0.4,0.13555555555555557,1.2200000000000002,0.0,1.0,0.1111111111111111,1.0
19238,WINE,38180,0.0,4.0,1.4,14.0,0.0,1.99,1.0130000000000001,10.13,0.0,4.0,1.2,12.0
19239,WINE,381993,1.0,6.0,2.6666666666666665,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19240,WINE,382000,1.0,3.0,1.6666666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19241,WINE,382019,1.0,4.0,2.6666666666666665,24.0,0.0,0.58,0.2944444444444445,2.6500000000000004,0.0,1.0,0.2222222222222222,2.0
19242,WINE,382027,-0.08,1.0,0.784,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19243,WINE,382051,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19244,WINE,382086,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19245,WINE,38210,0.0,1.0,0.14285714285714285,1.0,0.08,0.49,0.2885714285714286,2.02,-0.83,0.0,-0.11857142857142856,-0.83
19246,WINE,382140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
19247,WINE,382213,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19248,WINE,382248,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19249,WINE,382353,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19250,WINE,382396,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19251,WINE,382558,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19252,WINE,382701,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19253,WINE,382833,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19254,WINE,382850,1.0,2.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19255,WINE,382868,1.0,2.0,1.125,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19256,WINE,382884,0.0,4.0,0.8571428571428571,6.0,0.0,1.41,0.2942857142857143,2.06,0.0,2.0,0.42857142857142855,3.0
19257,WINE,382930,0.0,8.0,4.3,43.0,0.0,4.18,2.539,25.39,1.0,5.0,3.0,30.0
19258,WINE,382957,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.08,0.0,0.0,0.0,0.0
19259,WINE,382965,0.0,5.0,1.9,19.0,0.0,3.39,2.212,22.12,0.0,5.0,2.5,25.0
19260,WINE,383015,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19261,WINE,383040,1.0,3.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19262,WINE,383066,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19263,WINE,383074,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19264,WINE,383317,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19265,WINE,383430,6.0,24.0,11.222222222222221,101.0,0.0,0.82,0.2544444444444445,2.29,0.0,3.0,0.7777777777777778,7.0
19266,WINE,383449,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19267,WINE,383619,1.0,2.0,1.2,6.0,0.0,0.66,0.196,0.98,0.0,1.0,0.2,1.0
19268,WINE,383627,0.0,7.0,2.1,21.0,0.0,4.73,2.261,22.610000000000003,0.0,8.0,2.2,22.0
19269,WINE,383716,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19270,WINE,383767,0.0,4.0,1.4285714285714286,10.0,0.0,0.08,0.011428571428571429,0.08,0.0,0.08,0.011428571428571429,0.08
19271,WINE,383791,0.0,1.0,0.16666666666666666,1.0,0.0,0.25,0.09500000000000001,0.5700000000000001,0.0,0.0,0.0,0.0
19272,WINE,383813,0.0,1.0,0.3333333333333333,1.0,0.0,0.16,0.08,0.24,0.0,0.0,0.0,0.0
19273,WINE,383864,0.0,21.0,11.4,114.0,0.0,31.26,12.472999999999999,124.72999999999999,6.67,35.92,16.351,163.51
19274,WINE,383872,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19275,WINE,383880,3.0,12.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19276,WINE,384020,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19277,WINE,384119,0.0,2.0,0.6666666666666666,4.0,0.0,0.57,0.12166666666666665,0.7299999999999999,0.0,0.0,0.0,0.0
19278,WINE,384127,1.0,6.0,2.875,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19279,WINE,384194,1.0,2.0,1.1666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19280,WINE,384216,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19281,WINE,384283,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19282,WINE,384399,0.0,15.0,8.333333333333334,75.0,0.0,1.8,0.3266666666666667,2.9400000000000004,0.0,1.0,0.2222222222222222,2.0
19283,WINE,384534,0.0,1.0,0.25,2.0,0.08,1.41,0.59,4.72,0.0,1.0,0.5,4.0
19284,WINE,384569,0.0,2.0,0.9,9.0,0.0,1.13,0.418,4.18,0.0,2.0,0.5,5.0
19285,WINE,384631,2.0,10.0,6.3244444444444445,56.92,0.0,0.25,0.06444444444444444,0.58,0.0,0.0,0.0,0.0
19286,WINE,384658,0.0,2.0,0.3,3.0,0.0,1.31,0.403,4.03,0.0,1.0,0.4,4.0
19287,WINE,384682,0.0,3.0,1.3333333333333333,12.0,0.0,1.21,0.19666666666666666,1.77,0.0,0.0,0.0,0.0
19288,WINE,384720,1.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19289,WINE,384771,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19290,WINE,384810,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19291,WINE,384933,2.0,8.0,4.2,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0
19292,WINE,384968,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0
19293,WINE,384978,1.0,3.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19294,WINE,385123,0.0,1.0,0.2,1.0,0.08,0.41,0.196,0.98,0.0,0.0,0.0,0.0
19295,WINE,385131,6.0,18.0,10.11111111111111,91.0,1.45,5.18,2.3833333333333337,21.450000000000003,0.0,4.0,1.4444444444444444,13.0
19296,WINE,385247,-1.0,11.0,3.6666666666666665,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19297,WINE,385328,1.0,6.0,3.7142857142857144,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19298,WINE,385409,1.0,3.0,1.8333333333333333,11.0,0.0,0.08,0.02666666666666667,0.16,0.0,0.0,0.0,0.0
19299,WINE,385417,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300,WINE,385441,2.0,5.0,3.4444444444444446,31.0,0.16,3.6,1.1133333333333333,10.02,0.0,5.0,1.6477777777777778,14.83
19301,WINE,385450,0.0,1.0,0.4444444444444444,4.0,0.0,1.41,0.4566666666666666,4.109999999999999,0.0,2.0,0.2222222222222222,2.0
19302,WINE,385468,2.0,31.92,9.213333333333333,82.92,0.08,2.99,1.08,9.72,-2.0,5.0,1.0,9.0
19303,WINE,385514,0.0,2.0,0.7142857142857143,5.0,0.08,0.62,0.43857142857142856,3.07,0.0,2.0,0.2857142857142857,2.0
19304,WINE,385620,0.0,0.0,0.0,0.0,0.08,0.4,0.28,1.12,0.0,0.0,0.0,0.0
19305,WINE,385697,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19306,WINE,386006,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19307,WINE,386049,1.0,8.0,3.375,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19308,WINE,386057,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19309,WINE,386065,1.0,5.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19310,WINE,386081,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19311,WINE,386227,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19312,WINE,386235,1.0,5.0,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19313,WINE,386260,1.0,2.0,1.1428571428571428,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19314,WINE,387207,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19315,WINE,387223,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19316,WINE,387380,0.0,1.0,0.25,1.0,0.08,0.24,0.1625,0.65,0.0,0.0,0.0,0.0
19317,WINE,387584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19318,WINE,387673,1.0,2.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19319,WINE,387959,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19320,WINE,388050,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19321,WINE,388076,0.0,0.0,0.0,0.0,0.17,0.51,0.34,1.36,0.0,2.0,0.5,2.0
19322,WINE,388319,0.0,55.0,38.0,380.0,0.0,54.51,27.086000000000002,270.86,9.0,64.0,28.725,287.25
19323,WINE,388327,0.0,12.0,4.4,44.0,0.0,7.84,3.6989999999999994,36.989999999999995,0.0,18.0,4.7,47.0
19324,WINE,388505,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19325,WINE,388521,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19326,WINE,388530,7.0,17.0,10.444444444444445,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19327,WINE,388556,1.0,13.0,4.375,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19328,WINE,388628,1.0,3.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19329,WINE,388645,0.0,4.0,1.2222222222222223,11.0,1.28,6.75,3.023333333333333,27.209999999999997,0.0,8.0,3.0,27.0
19330,WINE,388815,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19331,WINE,388866,0.0,5.0,2.3333333333333335,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19332,WINE,388904,2.0,3.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19333,WINE,388920,1.0,3.0,1.2857142857142858,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19334,WINE,388939,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19335,WINE,388963,0.0,2.0,0.8888888888888888,8.0,0.0,1.24,0.5422222222222223,4.880000000000001,0.0,2.0,0.7777777777777778,7.0
19336,WINE,388998,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19337,WINE,389021,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19338,WINE,389072,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19339,WINE,389142,0.0,0.0,0.0,0.0,0.08,0.16,0.10666666666666667,0.32,0.0,0.0,0.0,0.0
19340,WINE,389455,0.0,5.0,2.875,23.0,0.0,0.65,0.10124999999999999,0.8099999999999999,0.0,0.0,0.0,0.0
19341,WINE,389471,0.0,0.0,0.0,0.0,0.0,0.67,0.334,1.6700000000000002,0.0,2.0,0.4,2.0
19342,WINE,389544,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19343,WINE,389552,0.0,11.0,3.6,36.0,0.0,8.12,5.501,55.010000000000005,3.0,10.0,6.2,62.0
19344,WINE,389668,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19345,WINE,389675,1.0,4.0,2.0,16.0,0.0,0.25,0.11125,0.89,0.0,1.0,0.125,1.0
19346,WINE,389862,0.0,9.0,2.8,28.0,0.0,5.08,2.1689999999999996,21.689999999999998,-2.0,8.0,2.1,21.0
19347,WINE,389870,0.0,0.0,0.0,0.0,0.88,11.02,4.413333333333333,26.479999999999997,-0.16,0.0,-0.04,-0.24
19348,WINE,389927,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19349,WINE,389951,0.0,3.0,0.75,6.0,0.0,0.66,0.30375,2.43,0.0,1.0,0.125,1.0
19350,WINE,389960,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19351,WINE,389978,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19352,WINE,39012,0.0,2.0,0.375,3.0,0.17,2.2,0.905,7.24,0.0,1.0,0.25,2.0
19353,WINE,390208,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19354,WINE,390250,1.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19355,WINE,390380,1.0,2.0,1.4285714285714286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19356,WINE,390399,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19357,WINE,390402,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19358,WINE,390410,0.0,0.0,0.0,0.0,0.08,0.24,0.13333333333333333,0.4,0.0,0.0,0.0,0.0
19359,WINE,390941,0.0,6.0,2.2,22.0,0.0,1.97,0.8139999999999998,8.139999999999999,0.0,2.0,0.7,7.0
19360,WINE,390968,1.0,3.0,2.0,16.0,0.0,0.17,0.03125,0.25,0.0,0.0,0.0,0.0
19361,WINE,39098,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19362,WINE,391001,0.0,0.0,0.0,0.0,0.08,0.81,0.34222222222222226,3.0800000000000005,0.0,1.0,0.1111111111111111,1.0
19363,WINE,391050,0.0,42.0,30.4,304.0,0.0,7.75,4.205,42.050000000000004,1.0,9.0,4.7,47.0
19364,WINE,391069,0.0,38.0,24.782999999999998,247.82999999999998,0.0,4.04,2.4379999999999997,24.38,1.0,7.0,3.0,30.0
19365,WINE,391077,40.0,67.0,52.425555555555555,471.83,4.03,8.94,6.406666666666666,57.66,2.0,15.0,7.482222222222223,67.34
19366,WINE,391131,0.0,8.92,4.992,49.92,0.0,1.42,0.43100000000000005,4.3100000000000005,0.0,2.0,0.4,4.0
19367,WINE,391204,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19368,WINE,391220,1.0,2.0,1.2857142857142858,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19369,WINE,391271,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19370,WINE,391360,0.0,1.0,0.3,3.0,0.0,3.06,0.841,8.41,0.0,3.0,0.9,9.0
19371,WINE,391409,1.0,6.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19372,WINE,391417,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19373,WINE,391514,1.0,2.0,1.1666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19374,WINE,391646,0.0,11.0,6.0,42.0,0.0,0.74,0.13999999999999999,0.98,0.0,0.0,0.0,0.0
19375,WINE,391662,0.0,0.0,0.0,0.0,0.08,0.16,0.1,0.4,0.0,0.0,0.0,0.0
19376,WINE,391883,1.0,3.0,2.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19377,WINE,391891,5.0,21.0,10.625,85.0,0.0,1.0,0.155,1.24,0.0,1.0,0.25,2.0
19378,WINE,391930,0.0,3.0,1.2222222222222223,11.0,0.57,2.69,1.3588888888888888,12.229999999999999,0.0,3.0,1.2222222222222223,11.0
19379,WINE,392022,1.0,2.0,1.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19380,WINE,392090,1.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19381,WINE,392103,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19382,WINE,392162,1.0,6.0,2.8333333333333335,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19383,WINE,392316,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.24,0.0,0.0,0.0,0.0
19384,WINE,392359,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19385,WINE,392367,15.0,33.0,24.0,216.0,0.0,6.59,2.5044444444444447,22.540000000000003,0.0,6.0,1.8888888888888888,17.0
19386,WINE,392383,1.0,6.0,3.3333333333333335,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19387,WINE,392448,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19388,WINE,392451,0.0,0.0,0.0,0.0,0.08,0.32,0.16,0.48,0.0,0.0,0.0,0.0
19389,WINE,392456,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19390,WINE,392472,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19391,WINE,392499,1.0,3.0,1.4285714285714286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19392,WINE,392545,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19393,WINE,392553,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19394,WINE,392561,0.0,0.0,0.0,0.0,0.08,0.17,0.11400000000000002,0.5700000000000001,0.0,0.0,0.0,0.0
19395,WINE,392588,1.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19396,WINE,392693,4.0,19.0,8.0,72.0,0.0,2.23,0.4911111111111111,4.42,0.0,2.0,0.3333333333333333,3.0
19397,WINE,392757,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19398,WINE,392820,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19399,WINE,392979,3.0,14.0,8.444444444444445,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19400,WINE,393096,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
19401,WINE,393128,0.0,1.0,0.25,2.0,0.08,1.57,0.8687500000000001,6.950000000000001,0.0,2.0,0.625,5.0
19402,WINE,393410,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19403,WINE,393444,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19404,WINE,393479,0.0,3.0,1.2222222222222223,11.0,0.49,1.91,1.1766666666666667,10.59,0.0,3.0,1.1111111111111112,10.0
19405,WINE,39349,0.0,1.0,0.2,2.0,0.0,1.71,0.745,7.45,0.0,2.0,0.7,7.0
19406,WINE,393495,0.0,1.0,0.8888888888888888,8.0,0.0,0.41,0.1611111111111111,1.4499999999999997,0.0,0.0,0.0,0.0
19407,WINE,393521,1.0,6.0,2.6666666666666665,24.0,0.0,0.9,0.4322222222222222,3.8899999999999997,0.0,1.0,0.2222222222222222,2.0
19408,WINE,393533,1.0,7.0,3.3333333333333335,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19409,WINE,393592,0.0,1.0,0.375,3.0,0.0,0.57,0.17375000000000002,1.3900000000000001,0.0,1.0,0.25,2.0
19410,WINE,393657,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19411,WINE,393681,0.0,12.0,5.2,52.0,0.0,4.25,1.6740000000000002,16.740000000000002,0.0,3.0,1.092,10.92
19412,WINE,393886,7.0,14.0,9.0,81.0,0.0,2.49,1.1411111111111112,10.270000000000001,0.0,2.0,0.7777777777777778,7.0
19413,WINE,393975,3.0,10.0,5.111111111111111,46.0,0.0,0.32,0.06333333333333334,0.5700000000000001,0.0,1.0,0.1111111111111111,1.0
19414,WINE,393983,1.0,3.0,1.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19415,WINE,394009,1.0,5.0,2.5555555555555554,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19416,WINE,394033,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19417,WINE,39411,0.0,18.0,6.3,63.0,0.0,13.1,8.068999999999999,80.69,2.92,16.0,9.468,94.68
19418,WINE,394181,0.0,0.0,0.0,0.0,0.24,9.08,3.3649999999999998,20.189999999999998,0.0,0.0,0.0,0.0
19419,WINE,39446,0.0,21.0,9.3,93.0,0.0,49.9,16.410999999999998,164.10999999999999,7.0,50.0,18.8,188.0
19420,WINE,394513,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19421,WINE,394670,1.0,4.92,2.973333333333333,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19422,WINE,394742,0.0,3.0,0.8888888888888888,8.0,0.0,1.49,0.7422222222222222,6.68,0.0,2.0,0.5555555555555556,5.0
19423,WINE,394769,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19424,WINE,39497,0.0,3.0,0.8,8.0,0.0,2.38,0.617,6.17,0.0,2.0,0.6,6.0
19425,WINE,395030,0.0,0.0,0.0,0.0,0.08,0.48,0.22249999999999998,1.7799999999999998,0.0,1.0,0.125,1.0
19426,WINE,395056,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19427,WINE,395064,0.0,0.0,0.0,0.0,0.08,0.66,0.3,0.9,0.0,0.0,0.0,0.0
19428,WINE,395110,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19429,WINE,395455,2.0,6.0,3.97875,31.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19430,WINE,395471,0.0,49.0,16.2,162.0,0.0,55.07,18.0,180.0,6.0,61.0,19.958,199.57999999999998
19431,WINE,395480,0.0,34.0,21.1,211.0,0.0,17.33,9.149000000000001,91.49000000000001,5.0,15.0,9.5,95.0
19432,WINE,395510,0.0,0.0,0.0,0.0,0.08,0.16,0.096,0.48,0.0,0.0,0.0,0.0
19433,WINE,395560,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19434,WINE,395595,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19435,WINE,395609,2.0,6.0,3.875,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19436,WINE,395625,2.0,10.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19437,WINE,395765,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19438,WINE,395838,1.0,2.0,1.25,10.0,0.0,0.42,0.0725,0.58,0.0,0.75,0.09375,0.75
19439,WINE,395846,2.0,8.92,5.46,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19440,WINE,395866,1.0,3.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19441,WINE,395978,0.0,15.0,8.8,88.0,0.0,2.72,0.776,7.76,0.0,4.0,0.592,5.92
19442,WINE,396001,1.0,2.0,1.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19443,WINE,396192,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19444,WINE,396354,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19445,WINE,396362,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19446,WINE,396397,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19447,WINE,396427,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19448,WINE,396486,3.0,11.0,5.666666666666667,51.0,0.24,2.64,0.8266666666666667,7.44,0.0,3.0,0.6666666666666666,6.0
19449,WINE,396508,0.0,54.0,30.8,308.0,0.0,76.59,32.57,325.7,26.0,70.0,38.4,384.0
